StudentID,Qualification,Subject,PredictedGrade,ActualGrade
S07046,GCSE,Biology,D,D
S07046,GCSE,Music,C,B
S07047,GCSE,Mathematics,A*,A
S07047,GCSE,Geography,A,A*
S07047,GCSE,Biology,A*,D
S07047,GCSE,History,D,D
S07047,GCSE,French,B,C
S07047,GCSE,English Language,D,C
S07047,GCSE,Music,C,B
S07047,GCSE,Computer Science,B,C
S07047,GCSE,Art,A,E
S07048,GCSE,Biology,A,E
S07048,GCSE,History,C,A*
S07048,GCSE,French,B,A*
S07048,GCSE,Mathematics,A,A*
S07048,GCSE,Chemistry,B,B
S07048,GCSE,Physics,A,A
S07048,GCSE,Computer Science,B,B
S07048,GCSE,Geography,B,A
S07048,GCSE,Music,B,B
S07049,GCSE,English Literature,A,A
S07049,GCSE,Chemistry,A*,A*
S07049,GCSE,French,C,B
S07049,GCSE,Music,A,B
S07049,GCSE,Mathematics,D,C
S07049,GCSE,History,C,C
S07050,GCSE,History,D,A
S07050,GCSE,French,A,E
S07050,GCSE,English Language,D,E
S07050,GCSE,Art,B,B
S07050,GCSE,Biology,C,C
S07050,GCSE,Music,A,A
S07050,GCSE,Chemistry,C,C
S07051,A-Level,Mathematics,C,E
S07051,A-Level,Computer Science,A,C
S07051,A-Level,Psychology,B,A
S07052,GCSE,Music,A,B
S07052,GCSE,Geography,D,D
S07052,GCSE,English Literature,C,D
S07052,GCSE,Chemistry,C,C
S07052,GCSE,Art,D,A*
S07052,GCSE,English Language,B,A*
S07052,GCSE,History,B,E
S07053,GCSE,History,E,E
S07053,GCSE,Biology,C,C
S07053,GCSE,Chemistry,A,C
S07053,GCSE,Physics,A,C
S07053,GCSE,Computer Science,D,D
S07053,GCSE,French,C,C
S07054,GCSE,English Language,B,B
S07054,GCSE,Art,B,B
S07054,GCSE,Geography,A,A
S07054,GCSE,Physics,A*,A
S07054,GCSE,History,A*,B
S07054,GCSE,Computer Science,D,D
S07054,GCSE,Chemistry,B,B
S07055,A-Level,Computer Science,A,A
S07055,A-Level,Psychology,D,D
S07055,A-Level,Geography,A*,B
S07055,A-Level,Mathematics,A*,A*
S07056,A-Level,Further Mathematics,A,A
S07056,A-Level,Physics,B,A
S07056,A-Level,Psychology,D,D
S07056,A-Level,Chemistry,B,B
S07057,GCSE,Physics,A,C
S07057,GCSE,English Language,A,A
S07057,GCSE,Music,B,B
S07057,GCSE,Mathematics,D,D
S07057,GCSE,French,A*,A*
S07057,GCSE,History,E,E
S07057,GCSE,Geography,D,A
S07057,GCSE,Biology,A*,E
S07058,GCSE,Biology,C,B
S07058,GCSE,Art,D,C
S07058,GCSE,English Language,A,A
S07058,GCSE,Chemistry,C,D
S07058,GCSE,Mathematics,D,D
S07058,GCSE,Music,A*,A
S07058,GCSE,Geography,C,A
S07058,GCSE,Computer Science,C,B
S07059,GCSE,Art,C,C
S07059,GCSE,Biology,E,E
S07059,GCSE,Music,D,D
S07059,GCSE,Chemistry,C,C
S07059,GCSE,English Language,E,C
S07059,GCSE,English Literature,C,A
S07059,GCSE,French,E,E
S07060,A-Level,Computer Science,B,A*
S07060,A-Level,Physics,B,B
S07060,A-Level,Further Mathematics,B,A*
S07061,A-Level,Computer Science,A,A*
S07061,A-Level,Physics,B,B
S07061,A-Level,Economics,B,A
S07061,A-Level,Mathematics,B,B
S07062,A-Level,Computer Science,C,E
S07062,A-Level,History,D,D
S07062,A-Level,Mathematics,D,D
S07063,GCSE,History,C,E
S07063,GCSE,Geography,A,A
S07063,GCSE,Biology,C,C
S07063,GCSE,Art,B,B
S07063,GCSE,Computer Science,A,E
S07063,GCSE,Mathematics,D,D
S07063,GCSE,French,A,D
S07063,GCSE,Physics,A,A*
S07064,GCSE,Chemistry,D,B
S07064,GCSE,French,D,A*
S07064,GCSE,Biology,D,C
S07064,GCSE,English Literature,A,A
S07064,GCSE,Music,D,D
S07064,GCSE,Mathematics,A*,A
S07064,GCSE,Geography,D,D
S07064,GCSE,Physics,A*,C
S07065,GCSE,Computer Science,D,C
S07065,GCSE,Art,C,C
S07065,GCSE,Physics,D,C
S07065,GCSE,History,A,A
S07065,GCSE,Chemistry,D,D
S07065,GCSE,English Literature,B,B
S07065,GCSE,French,D,D
S07065,GCSE,Music,C,A
S07066,GCSE,Music,C,C
S07066,GCSE,History,A*,A*
S07066,GCSE,Biology,C,D
S07066,GCSE,Physics,C,C
S07066,GCSE,Art,B,B
S07066,GCSE,Mathematics,C,C
S07066,GCSE,English Language,C,B
S07066,GCSE,Chemistry,C,C
S07066,GCSE,Geography,C,C
S07067,GCSE,Geography,B,B
S07067,GCSE,English Language,B,A
S07067,GCSE,Art,A,D
S07067,GCSE,Mathematics,A,A
S07067,GCSE,French,B,B
S07067,GCSE,Chemistry,A,A*
S07067,GCSE,English Literature,A,C
S07068,GCSE,Physics,D,D
S07068,GCSE,Mathematics,B,B
S07068,GCSE,Computer Science,B,B
S07068,GCSE,Biology,C,C
S07068,GCSE,Music,D,D
S07068,GCSE,Art,D,D
S07068,GCSE,Geography,A,A
S07069,GCSE,Computer Science,A,A
S07069,GCSE,English Language,B,B
S07069,GCSE,English Literature,D,C
S07069,GCSE,History,C,C
S07069,GCSE,Chemistry,A,A
S07069,GCSE,Mathematics,B,C
S07069,GCSE,Biology,A,A
S07070,A-Level,Geography,A,A
S07070,A-Level,Psychology,A,A
S07070,A-Level,Further Mathematics,C,B
S07070,A-Level,Chemistry,B,C
S07071,GCSE,Biology,B,B
S07071,GCSE,French,C,A
S07071,GCSE,English Language,B,B
S07071,GCSE,Chemistry,B,B
S07071,GCSE,English Literature,C,B
S07071,GCSE,Physics,A*,A*
S07071,GCSE,Music,C,A
S07071,GCSE,Mathematics,B,B
S07072,A-Level,Further Mathematics,D,D
S07072,A-Level,Computer Science,C,D
S07072,A-Level,Chemistry,C,C
S07073,A-Level,Further Mathematics,B,B
S07073,A-Level,Chemistry,D,D
S07073,A-Level,Mathematics,E,B
S07073,A-Level,Computer Science,A,A
S07074,GCSE,Biology,A,A
S07074,GCSE,Chemistry,C,A
S07074,GCSE,Music,D,D
S07074,GCSE,Mathematics,C,A
S07074,GCSE,French,B,B
S07074,GCSE,English Literature,B,B
S07075,GCSE,Physics,D,A*
S07075,GCSE,Art,D,C
S07075,GCSE,Computer Science,D,D
S07075,GCSE,Geography,B,B
S07075,GCSE,English Literature,B,B
S07075,GCSE,French,A,B
S07075,GCSE,Mathematics,A,A
S07075,GCSE,English Language,E,E
S07075,GCSE,Music,D,D
S07076,A-Level,History,B,B
S07076,A-Level,Biology,C,C
S07076,A-Level,Computer Science,B,A*
S07076,A-Level,Psychology,A,A
S07077,GCSE,French,B,B
S07077,GCSE,Geography,C,C
S07077,GCSE,History,E,E
S07077,GCSE,English Language,B,C
S07077,GCSE,Music,A,D
S07077,GCSE,English Literature,D,D
S07078,GCSE,English Literature,A,A
S07078,GCSE,Mathematics,A*,D
S07078,GCSE,English Language,C,C
S07078,GCSE,Computer Science,B,B
S07078,GCSE,French,E,A
S07078,GCSE,Geography,A,A
S07078,GCSE,Chemistry,A,A
S07078,GCSE,Physics,B,B
S07078,GCSE,Music,A,A
S07079,A-Level,Economics,D,A
S07079,A-Level,Further Mathematics,C,A
S07079,A-Level,Mathematics,A,A
S07079,A-Level,Psychology,C,A*
S07080,GCSE,Physics,B,B
S07080,GCSE,Chemistry,D,E
S07080,GCSE,History,B,B
S07080,GCSE,Geography,B,B
S07080,GCSE,Computer Science,B,D
S07080,GCSE,English Language,A,D
S07080,GCSE,Biology,B,B
S07080,GCSE,Music,A,A*
S07081,GCSE,Music,D,D
S07081,GCSE,Geography,A,A
S07081,GCSE,History,A,A
S07081,GCSE,Physics,B,B
S07081,GCSE,Art,D,D
S07081,GCSE,French,C,C
S07082,GCSE,Biology,D,E
S07082,GCSE,Art,E,E
S07082,GCSE,Chemistry,C,D
S07082,GCSE,Geography,C,C
S07082,GCSE,Physics,D,E
S07082,GCSE,French,A,A
S07082,GCSE,English Language,D,A
S07082,GCSE,Mathematics,E,B
S07083,A-Level,Mathematics,B,B
S07083,A-Level,Economics,D,D
S07083,A-Level,History,D,E
S07083,A-Level,Psychology,D,D
S07084,A-Level,Geography,B,A
S07084,A-Level,Economics,C,C
S07084,A-Level,Chemistry,A*,E
S07084,A-Level,Mathematics,C,E
S07085,GCSE,Biology,A*,A*
S07085,GCSE,French,B,D
S07085,GCSE,Geography,C,C
S07085,GCSE,Chemistry,C,C
S07085,GCSE,Art,A*,A
S07085,GCSE,Music,B,B
S07085,GCSE,English Literature,D,D
S07086,GCSE,Mathematics,D,B
S07086,GCSE,Physics,A*,A*
S07086,GCSE,Biology,A,A
S07086,GCSE,French,B,B
S07086,GCSE,History,D,E
S07086,GCSE,English Language,C,A
S07086,GCSE,Geography,C,C
S07086,GCSE,English Literature,B,B
S07086,GCSE,Music,A,A*
S07087,GCSE,Physics,B,E
S07087,GCSE,Chemistry,E,B
S07087,GCSE,Mathematics,D,D
S07087,GCSE,Biology,A*,A*
S07087,GCSE,English Literature,D,C
S07087,GCSE,French,C,E
S07088,A-Level,History,B,A*
S07088,A-Level,Biology,A,A
S07088,A-Level,Economics,C,E
S07088,A-Level,Physics,D,A*
S07089,GCSE,History,B,B
S07089,GCSE,French,A,A
S07089,GCSE,Art,C,A
S07089,GCSE,English Language,D,D
S07089,GCSE,Physics,C,A
S07089,GCSE,Computer Science,B,B
S07089,GCSE,Chemistry,D,D
S07089,GCSE,Music,C,A
S07089,GCSE,Biology,C,C
S07090,A-Level,Geography,B,A
S07090,A-Level,Economics,A*,A*
S07090,A-Level,History,A*,A*
S07090,A-Level,Further Mathematics,A,D
S07091,GCSE,Art,A,E
S07091,GCSE,Computer Science,A,A
S07091,GCSE,History,A*,E
S07091,GCSE,Chemistry,A*,A
S07091,GCSE,Geography,A,A
S07091,GCSE,Music,C,C
S07091,GCSE,English Language,B,B
S07091,GCSE,Physics,C,C
S07091,GCSE,French,B,B
S07092,A-Level,History,C,A
S07092,A-Level,Chemistry,A,A
S07092,A-Level,Further Mathematics,E,A*
S07092,A-Level,Computer Science,B,B
S07093,GCSE,Physics,B,D
S07093,GCSE,Mathematics,E,E
S07093,GCSE,French,A*,A*
S07093,GCSE,Art,B,B
S07093,GCSE,History,C,D
S07093,GCSE,Computer Science,D,D
S07093,GCSE,Chemistry,C,C
S07093,GCSE,English Language,C,C
S07094,A-Level,Psychology,B,B
S07094,A-Level,Chemistry,C,C
S07094,A-Level,Computer Science,C,B
S07094,A-Level,Physics,C,A*
S07095,GCSE,Chemistry,D,D
S07095,GCSE,Computer Science,A,A
S07095,GCSE,French,C,A
S07095,GCSE,Art,B,C
S07095,GCSE,English Literature,A,A
S07095,GCSE,Geography,A*,D
S07096,GCSE,Art,D,C
S07096,GCSE,Physics,C,C
S07096,GCSE,French,C,E
S07096,GCSE,Computer Science,B,B
S07096,GCSE,Music,A,B
S07096,GCSE,English Language,A,A*
S07096,GCSE,History,C,C
S07097,GCSE,Physics,A*,A*
S07097,GCSE,Mathematics,D,A
S07097,GCSE,Geography,D,D
S07097,GCSE,Biology,D,D
S07097,GCSE,History,C,C
S07097,GCSE,French,C,C
S07097,GCSE,Music,A,A
S07098,A-Level,Biology,B,B
S07098,A-Level,Geography,D,D
S07098,A-Level,Further Mathematics,D,D
S07099,GCSE,Music,A,A
S07099,GCSE,English Literature,A,C
S07099,GCSE,Geography,D,E
S07099,GCSE,Chemistry,A*,A*
S07099,GCSE,Physics,B,B
S07099,GCSE,History,A*,A*
S07099,GCSE,Mathematics,A*,A*
S07099,GCSE,Biology,D,E
S07099,GCSE,Art,B,A
S07100,A-Level,Biology,D,D
S07100,A-Level,Physics,D,D
S07100,A-Level,Computer Science,B,B
S07101,GCSE,Art,B,B
S07101,GCSE,Geography,A,A
S07101,GCSE,Music,B,D
S07101,GCSE,English Literature,B,B
S07101,GCSE,Biology,D,B
S07101,GCSE,Mathematics,B,B
S07101,GCSE,History,B,B
S07102,A-Level,Further Mathematics,A,A
S07102,A-Level,Geography,B,A
S07102,A-Level,History,B,B
S07102,A-Level,Biology,B,A
S07103,GCSE,Art,B,A*
S07103,GCSE,English Literature,B,A
S07103,GCSE,Physics,A,A
S07103,GCSE,English Language,D,E
S07103,GCSE,French,E,B
S07103,GCSE,Mathematics,C,C
S07104,GCSE,Chemistry,B,B
S07104,GCSE,Physics,B,B
S07104,GCSE,French,B,B
S07104,GCSE,Biology,A,D
S07104,GCSE,English Literature,C,A
S07104,GCSE,Music,D,D
S07104,GCSE,English Language,B,B
S07104,GCSE,Art,A*,A*
S07104,GCSE,Computer Science,A,E
S07105,GCSE,Mathematics,A*,A*
S07105,GCSE,English Language,A,A
S07105,GCSE,English Literature,E,E
S07105,GCSE,Art,A,A
S07105,GCSE,Chemistry,A,A
S07105,GCSE,French,B,A*
S07105,GCSE,Music,A*,A*
S07105,GCSE,History,B,B
S07106,A-Level,Economics,B,D
S07106,A-Level,Psychology,C,E
S07106,A-Level,Geography,B,B
S07106,A-Level,Further Mathematics,A*,A*
S07107,GCSE,English Literature,B,B
S07107,GCSE,Physics,B,D
S07107,GCSE,Music,D,D
S07107,GCSE,Geography,A,A
S07107,GCSE,English Language,E,E
S07107,GCSE,Biology,C,E
S07107,GCSE,Chemistry,B,B
S07108,GCSE,Computer Science,B,B
S07108,GCSE,Biology,D,E
S07108,GCSE,History,C,C
S07108,GCSE,French,E,E
S07108,GCSE,Music,E,E
S07108,GCSE,Mathematics,E,D
S07108,GCSE,Physics,A,A
S07109,GCSE,Physics,B,B
S07109,GCSE,Music,C,C
S07109,GCSE,English Language,B,B
S07109,GCSE,Mathematics,B,B
S07109,GCSE,Biology,C,D
S07109,GCSE,English Literature,B,C
S07109,GCSE,Computer Science,A,A
S07109,GCSE,History,B,B
S07109,GCSE,Art,C,C
S07110,GCSE,English Literature,B,C
S07110,GCSE,Physics,A,A
S07110,GCSE,Computer Science,A*,A*
S07110,GCSE,Mathematics,B,B
S07110,GCSE,Biology,C,E
S07110,GCSE,French,D,D
S07110,GCSE,English Language,A*,A*
S07110,GCSE,History,B,A
S07110,GCSE,Chemistry,B,B
S07111,GCSE,Computer Science,C,A*
S07111,GCSE,Music,E,E
S07111,GCSE,Physics,C,C
S07111,GCSE,Biology,D,A
S07111,GCSE,Geography,A,A
S07111,GCSE,English Language,A,A
S07111,GCSE,Mathematics,D,A*
S07111,GCSE,History,D,D
S07112,GCSE,Computer Science,A,A
S07112,GCSE,Chemistry,C,C
S07112,GCSE,History,B,B
S07112,GCSE,French,A*,A
S07112,GCSE,Art,B,D
S07112,GCSE,English Language,A,A
S07112,GCSE,Physics,C,A
S07113,GCSE,Art,A*,A*
S07113,GCSE,English Literature,B,B
S07113,GCSE,Biology,A,A
S07113,GCSE,Physics,C,B
S07113,GCSE,Mathematics,A,A
S07113,GCSE,Music,C,D
S07113,GCSE,Chemistry,D,D
S07113,GCSE,French,C,C
S07113,GCSE,Computer Science,B,D
S07114,GCSE,Physics,C,B
S07114,GCSE,Music,E,D
S07114,GCSE,History,C,C
S07114,GCSE,Computer Science,C,A
S07114,GCSE,Art,B,C
S07114,GCSE,Chemistry,C,A*
S07115,GCSE,Biology,A*,A*
S07115,GCSE,Geography,B,B
S07115,GCSE,Computer Science,C,D
S07115,GCSE,Physics,C,D
S07115,GCSE,Mathematics,A,A
S07115,GCSE,Music,D,E
S07116,GCSE,Chemistry,D,D
S07116,GCSE,English Language,A,A
S07116,GCSE,Mathematics,D,D
S07116,GCSE,French,B,D
S07116,GCSE,Music,C,C
S07116,GCSE,Biology,B,B
S07117,GCSE,Physics,A,A*
S07117,GCSE,Computer Science,B,C
S07117,GCSE,English Language,B,B
S07117,GCSE,French,D,D
S07117,GCSE,History,B,D
S07117,GCSE,Geography,B,B
S07117,GCSE,Music,B,E
S07118,GCSE,History,B,B
S07118,GCSE,Physics,B,D
S07118,GCSE,English Language,C,E
S07118,GCSE,Music,E,E
S07118,GCSE,Geography,B,B
S07118,GCSE,English Literature,B,A
S07118,GCSE,Computer Science,E,A*
S07118,GCSE,Art,D,D
S07118,GCSE,Mathematics,C,C
S07119,GCSE,Physics,B,B
S07119,GCSE,History,C,C
S07119,GCSE,English Literature,A,A
S07119,GCSE,French,C,C
S07119,GCSE,Mathematics,C,E
S07119,GCSE,Art,B,B
S07119,GCSE,Computer Science,B,B
S07119,GCSE,Music,B,B
S07120,A-Level,Geography,B,A*
S07120,A-Level,Biology,C,A*
S07120,A-Level,Mathematics,A,D
S07120,A-Level,Economics,B,B
S07121,A-Level,Economics,B,B
S07121,A-Level,Psychology,C,C
S07121,A-Level,Chemistry,A,A
S07122,GCSE,Chemistry,A,A
S07122,GCSE,English Language,D,A
S07122,GCSE,Geography,C,C
S07122,GCSE,Computer Science,A*,A*
S07122,GCSE,Music,C,C
S07122,GCSE,Biology,E,E
S07122,GCSE,English Literature,B,B
S07122,GCSE,Physics,C,C
S07122,GCSE,Art,B,D
S07123,A-Level,Psychology,C,A
S07123,A-Level,History,E,E
S07123,A-Level,Chemistry,A,D
S07124,A-Level,History,A,C
S07124,A-Level,Computer Science,C,C
S07124,A-Level,Economics,B,E
S07125,GCSE,Geography,C,C
S07125,GCSE,Mathematics,D,A*
S07125,GCSE,Music,B,B
S07125,GCSE,History,E,E
S07125,GCSE,English Language,C,C
S07125,GCSE,French,C,C
S07125,GCSE,Art,B,B
S07125,GCSE,Physics,A*,E
S07126,GCSE,French,B,B
S07126,GCSE,History,B,B
S07126,GCSE,English Literature,A*,B
S07126,GCSE,English Language,C,C
S07126,GCSE,Mathematics,A*,A*
S07126,GCSE,Art,B,B
S07127,GCSE,Physics,A,A
S07127,GCSE,Biology,E,E
S07127,GCSE,Computer Science,E,C
S07127,GCSE,History,D,D
S07127,GCSE,French,A*,A
S07127,GCSE,Geography,A,A
S07128,A-Level,Computer Science,C,A
S07128,A-Level,Psychology,B,B
S07128,A-Level,Economics,B,A*
S07128,A-Level,Physics,A,A
S07129,A-Level,Further Mathematics,A,A
S07129,A-Level,Geography,A,C
S07129,A-Level,History,A,B
S07130,GCSE,Music,A,A
S07130,GCSE,Computer Science,A,A
S07130,GCSE,Art,D,D
S07130,GCSE,Geography,D,D
S07130,GCSE,History,B,C
S07130,GCSE,English Literature,D,D
S07131,A-Level,Psychology,A*,A*
S07131,A-Level,Geography,B,B
S07131,A-Level,Biology,D,C
S07132,GCSE,Mathematics,D,E
S07132,GCSE,Chemistry,A,B
S07132,GCSE,Physics,B,B
S07132,GCSE,History,A,D
S07132,GCSE,French,A,A
S07132,GCSE,Art,D,D
S07132,GCSE,Biology,A,A
S07133,GCSE,Music,B,A
S07133,GCSE,Biology,C,C
S07133,GCSE,Chemistry,C,C
S07133,GCSE,English Language,A*,C
S07133,GCSE,Art,B,D
S07133,GCSE,Physics,B,B
S07133,GCSE,Mathematics,B,B
S07133,GCSE,Geography,A*,A*
S07133,GCSE,Computer Science,C,C
S07134,A-Level,Chemistry,B,E
S07134,A-Level,Biology,C,C
S07134,A-Level,Computer Science,A*,D
S07135,GCSE,Computer Science,A,D
S07135,GCSE,History,C,E
S07135,GCSE,English Literature,C,C
S07135,GCSE,Biology,C,C
S07135,GCSE,Mathematics,B,B
S07135,GCSE,Music,C,C
S07135,GCSE,Physics,B,B
S07135,GCSE,French,C,C
S07136,GCSE,French,A,A
S07136,GCSE,Mathematics,C,D
S07136,GCSE,English Language,B,B
S07136,GCSE,Physics,C,E
S07136,GCSE,Geography,C,C
S07136,GCSE,English Literature,D,C
S07136,GCSE,Computer Science,B,A
S07136,GCSE,Music,B,C
S07137,GCSE,French,A*,A*
S07137,GCSE,Computer Science,B,B
S07137,GCSE,English Literature,C,C
S07137,GCSE,Art,B,A*
S07137,GCSE,History,A*,E
S07137,GCSE,Biology,A*,A*
S07137,GCSE,English Language,A*,A*
S07137,GCSE,Geography,D,D
S07138,GCSE,History,A*,D
S07138,GCSE,Art,A*,A*
S07138,GCSE,English Literature,A,A*
S07138,GCSE,Physics,E,B
S07138,GCSE,Computer Science,B,B
S07138,GCSE,Chemistry,B,D
S07138,GCSE,French,A,D
S07138,GCSE,Biology,B,A
S07138,GCSE,Mathematics,B,D
S07139,GCSE,Mathematics,A,A
S07139,GCSE,English Literature,E,E
S07139,GCSE,Music,B,B
S07139,GCSE,Physics,A*,A*
S07139,GCSE,Geography,A*,A*
S07139,GCSE,Computer Science,E,D
S07140,GCSE,Physics,A*,A*
S07140,GCSE,English Language,A,A
S07140,GCSE,History,A,E
S07140,GCSE,Biology,D,D
S07140,GCSE,French,D,D
S07140,GCSE,Chemistry,D,A*
S07141,A-Level,Further Mathematics,B,C
S07141,A-Level,History,B,B
S07141,A-Level,Chemistry,C,A*
S07142,GCSE,Physics,B,C
S07142,GCSE,Biology,B,B
S07142,GCSE,Chemistry,B,B
S07142,GCSE,English Literature,B,C
S07142,GCSE,Geography,B,B
S07142,GCSE,Music,B,C
S07142,GCSE,Mathematics,C,C
S07143,A-Level,Geography,B,B
S07143,A-Level,Mathematics,A,A
S07143,A-Level,Further Mathematics,E,A*
S07144,A-Level,Mathematics,A*,A*
S07144,A-Level,History,B,B
S07144,A-Level,Biology,D,D
S07145,A-Level,Geography,C,C
S07145,A-Level,Biology,A,A
S07145,A-Level,Psychology,A,A
S07146,GCSE,French,C,C
S07146,GCSE,English Literature,C,A*
S07146,GCSE,Geography,C,C
S07146,GCSE,History,C,A
S07146,GCSE,Physics,A,A
S07146,GCSE,Chemistry,B,B
S07146,GCSE,Biology,B,B
S07147,GCSE,Computer Science,C,C
S07147,GCSE,Music,A,B
S07147,GCSE,Chemistry,A*,A*
S07147,GCSE,Biology,C,C
S07147,GCSE,History,B,B
S07147,GCSE,Geography,E,E
S07147,GCSE,English Language,C,A*
S07147,GCSE,Mathematics,B,D
S07148,GCSE,Music,C,E
S07148,GCSE,English Literature,C,C
S07148,GCSE,Geography,A*,A*
S07148,GCSE,Physics,A,A
S07148,GCSE,Art,D,D
S07148,GCSE,French,C,D
S07148,GCSE,Chemistry,E,B
S07148,GCSE,History,D,C
S07148,GCSE,Computer Science,A,A
S07149,GCSE,English Literature,E,E
S07149,GCSE,Chemistry,D,D
S07149,GCSE,History,B,B
S07149,GCSE,Geography,C,C
S07149,GCSE,Music,B,B
S07149,GCSE,Physics,B,B
S07150,GCSE,Geography,D,B
S07150,GCSE,Chemistry,C,B
S07150,GCSE,Computer Science,A,A
S07150,GCSE,Physics,A*,A*
S07150,GCSE,Biology,A*,A*
S07150,GCSE,History,E,A*
S07150,GCSE,Art,B,B
S07150,GCSE,English Language,A*,D
S07151,A-Level,Mathematics,C,C
S07151,A-Level,Chemistry,B,A*
S07151,A-Level,Psychology,A,A
S07152,GCSE,English Literature,B,B
S07152,GCSE,Physics,A,A
S07152,GCSE,Biology,B,B
S07152,GCSE,Geography,A,A
S07152,GCSE,Art,B,E
S07152,GCSE,English Language,A,D
S07153,GCSE,English Literature,C,D
S07153,GCSE,Music,B,B
S07153,GCSE,Mathematics,D,D
S07153,GCSE,French,B,B
S07153,GCSE,Chemistry,C,A*
S07153,GCSE,Physics,A*,A*
S07153,GCSE,History,A*,A*
S07153,GCSE,Computer Science,D,A*
S07154,GCSE,Mathematics,B,B
S07154,GCSE,History,A*,A*
S07154,GCSE,Computer Science,C,C
S07154,GCSE,Chemistry,B,A
S07154,GCSE,French,C,C
S07154,GCSE,English Language,B,A
S07154,GCSE,Physics,B,B
S07154,GCSE,English Literature,A*,A*
S07154,GCSE,Art,A,A
S07155,GCSE,Mathematics,B,B
S07155,GCSE,English Language,B,A
S07155,GCSE,Biology,B,A*
S07155,GCSE,Art,C,B
S07155,GCSE,Geography,B,B
S07155,GCSE,Music,C,C
S07156,A-Level,Chemistry,B,C
S07156,A-Level,History,C,C
S07156,A-Level,Psychology,D,D
S07156,A-Level,Geography,E,E
S07157,GCSE,Biology,B,B
S07157,GCSE,English Literature,B,D
S07157,GCSE,Computer Science,B,A*
S07157,GCSE,Chemistry,C,C
S07157,GCSE,English Language,B,B
S07157,GCSE,Music,B,B
S07157,GCSE,Mathematics,B,A*
S07157,GCSE,Geography,D,A
S07157,GCSE,History,A*,A*
S07158,GCSE,French,A,A
S07158,GCSE,Biology,A,E
S07158,GCSE,English Literature,D,D
S07158,GCSE,Art,C,C
S07158,GCSE,Chemistry,A,A
S07158,GCSE,Geography,B,B
S07159,GCSE,Computer Science,C,D
S07159,GCSE,Chemistry,A,A
S07159,GCSE,History,B,A
S07159,GCSE,English Language,A,E
S07159,GCSE,English Literature,D,D
S07159,GCSE,Music,B,B
S07159,GCSE,Art,B,B
S07159,GCSE,Geography,E,D
S07159,GCSE,Biology,B,B
S07160,A-Level,Economics,C,C
S07160,A-Level,History,A*,A
S07160,A-Level,Geography,A,A
S07160,A-Level,Mathematics,E,E
S07161,A-Level,Computer Science,A,A
S07161,A-Level,Geography,A,A
S07161,A-Level,Economics,B,B
S07161,A-Level,Biology,A*,D
S07162,GCSE,History,D,B
S07162,GCSE,French,B,B
S07162,GCSE,Geography,B,B
S07162,GCSE,Chemistry,B,B
S07162,GCSE,Music,D,D
S07162,GCSE,Physics,A*,D
S07162,GCSE,English Literature,A*,D
S07162,GCSE,English Language,B,B
S07162,GCSE,Mathematics,C,C
S07163,GCSE,History,A,A
S07163,GCSE,Music,B,C
S07163,GCSE,Geography,C,C
S07163,GCSE,Physics,B,B
S07163,GCSE,Biology,A,A
S07163,GCSE,Mathematics,A*,A*
S07163,GCSE,English Language,C,C
S07163,GCSE,French,B,B
S07164,GCSE,Music,C,C
S07164,GCSE,Physics,B,B
S07164,GCSE,Biology,C,B
S07164,GCSE,English Language,A,A
S07164,GCSE,English Literature,A,A
S07164,GCSE,Mathematics,E,A*
S07164,GCSE,Chemistry,A,B
S07164,GCSE,History,A*,A*
S07165,GCSE,Geography,A,A
S07165,GCSE,Chemistry,D,E
S07165,GCSE,English Language,E,E
S07165,GCSE,Computer Science,A*,A*
S07165,GCSE,Music,A,A
S07165,GCSE,History,A,D
S07165,GCSE,Mathematics,B,B
S07165,GCSE,Art,D,D
S07166,A-Level,History,A,A
S07166,A-Level,Chemistry,B,B
S07166,A-Level,Physics,B,B
S07166,A-Level,Further Mathematics,A,A*
S07167,GCSE,Biology,D,D
S07167,GCSE,English Literature,D,D
S07167,GCSE,Geography,C,C
S07167,GCSE,Chemistry,B,A
S07167,GCSE,Art,C,C
S07167,GCSE,Computer Science,C,C
S07167,GCSE,Mathematics,C,C
S07167,GCSE,Music,A,E
S07167,GCSE,French,B,A
S07168,GCSE,French,A*,D
S07168,GCSE,Biology,A,A
S07168,GCSE,Mathematics,A*,A*
S07168,GCSE,Computer Science,A,A
S07168,GCSE,English Literature,B,A*
S07168,GCSE,Art,A,A
S07168,GCSE,Physics,B,E
S07168,GCSE,Music,B,A*
S07168,GCSE,History,B,B
S07169,A-Level,History,A,A
S07169,A-Level,Biology,B,A
S07169,A-Level,Physics,B,B
S07170,GCSE,Physics,B,A*
S07170,GCSE,French,D,C
S07170,GCSE,Chemistry,B,C
S07170,GCSE,Geography,D,C
S07170,GCSE,Biology,A,D
S07170,GCSE,English Language,D,D
S07170,GCSE,English Literature,B,B
S07170,GCSE,Computer Science,D,D
S07171,A-Level,Further Mathematics,D,D
S07171,A-Level,History,C,C
S07171,A-Level,Mathematics,C,B
S07171,A-Level,Computer Science,B,B
S07172,GCSE,Art,A,C
S07172,GCSE,History,B,B
S07172,GCSE,Mathematics,D,D
S07172,GCSE,English Literature,D,D
S07172,GCSE,French,C,A
S07172,GCSE,English Language,A,A
S07172,GCSE,Computer Science,B,E
S07173,GCSE,Chemistry,C,C
S07173,GCSE,English Language,B,B
S07173,GCSE,History,D,B
S07173,GCSE,English Literature,D,D
S07173,GCSE,French,C,C
